,SKU,Nombre,Precio,Presentación,URL,THC per container,CBD per container
512,1023761,THC KISS GUAVA SHOT,$3.99,['1 x 30 ml Guava'],https://www.bccannabisstores.com/products/thc-kiss-cannabis-beverage-shot,9.0-10.0mg,0.0-1.0mg
513,1028562,CRAFT SOUR PEACH GUMMIES,$6.99,['4 x 4.5 g Peach'],https://www.bccannabisstores.com/products/craft-sour-peach-pate-de-fruits,2.3-2.5mg,0.0mg
514,1032770,"INDICA HONEY OIL DROPS
(PINK KUSH
)",$32.99,['30 ml'],https://www.bccannabisstores.com/products/indica-honey-oil-drops,25.5-34.0mg/g,0.0-1.0mg/g
515,1028745,SAGE N' SOUR FLOWER,$29.99,"['3.5 g', '14 g']",https://www.bccannabisstores.com/products/sage-n-sour-flower,210.0-280.0mg/g,0.0-10.0mg/g
516,1023910,PURPLE MONKEY 510 CARTRIDGE,$31.99,"['1 x 0.5 g Grape, Citrus, Fruity', '1 x 1 g Grape, Citrus, Fruity']",https://www.bccannabisstores.com/products/purple-monkey-510-cartridge,760.0-900.0mg/g,0.0-10.0mg/g
517,1029578,WILD STRAWBERRY SOFT CHEWS,$4.97,['5 x 4.6 g Strawberry'],https://www.bccannabisstores.com/products/wild-strawberry-soft-chews,2.0mg,0.0mg
518,1019769,1:1 TRANSDERMAL CREAM,$49.99,['1 x 50 g'],https://www.bccannabisstores.com/products/topical-cream-1,2.2-2.5mg/g,2.2-2.5mg/g
519,1032333,THC 30:0 OIL,$36.99,['30 ml'],https://www.bccannabisstores.com/products/thc-30-0-oil,30.0mg/g,0.0-0.99mg/g
520,1029032,ICE MILK CHOCOLATE,$3.99,['1 x 10 g Milk Chocolate and Peppermint'],https://www.bccannabisstores.com/products/ice-milk-chocolate,10.0mg,0.0mg
521,1027010,FORBIDDEN FRUIT INDICA CARTRIDGE,$21.99,"['1 x 0.45 g citrus, earthy', '1 x 1 g citrus, earthy']",https://www.bccannabisstores.com/products/forbidden-fruit-indica-cartridge,680.0-920.0mg/g,0.0-1.0mg/g
522,1028620,BIOMED HYBRID,$56.99,"['28 g', '15 g']",https://www.bccannabisstores.com/products/biomed-hybrid,160.0-200.0mg/g,0.0-10.0mg/g
523,1030063,"DOSECANN CBD CAPSULES
(BLEND)",$34.99,['30 capsules'],https://www.bccannabisstores.com/products/dosecann-cbd-capsules,1.0mg,25.0mg
524,1028133,TROPIC THUNDER J'S PRE-ROLLS,$39.99,['14 x 0.5 g'],https://www.bccannabisstores.com/products/tropic-thunder-js-pre-roll,180.0-244.0mg/g,0.0-7.0mg/g
525,1034925,STICKY BUNS,$24.99,"['3.5 g', '7 g']",https://www.bccannabisstores.com/products/sticky-buns,220.0-280.0mg/g,0.0-10.0mg/g
526,1029966,SOUR BLACK CHERRY THC GUMMIES,$6.99,['4 x 4.4 g Black Cherry'],https://www.bccannabisstores.com/products/sour-black-cherry-thc-gummies,2.5mg,0.0mg
527,1033968,GELATO 33,$42.99,['3.5 g'],https://www.bccannabisstores.com/products/gelato-33,250.0-310.0mg/g,0.0-2.0mg/g
528,1029875,BC BLACK CHERRY,$31.99,['3.5 g'],https://www.bccannabisstores.com/products/bc-black-cherry,200.0-250.0mg/g,0.0-10.0mg/g
529,1032705,THC COOKIES & CREAM WHITE CHOCOLATE,$3.99,"['1 x 10 g cookies and cream, white chocolate']",https://www.bccannabisstores.com/products/thc-cookies-cream-white-chocolate,10.0mg,0.0mg
530,1032788,SATIVA SUN CARTRIDGE,$39.99,"['1 x 0.5 g', '1 x 1 g']",https://www.bccannabisstores.com/products/sativa-sun-cartridge,650.0-800.0mg/g,0.0-100.0mg/g
531,1029206,SUNSET PEACH 510 CARTRIDGE,$42.99,['1 x 1 g'],https://www.bccannabisstores.com/products/sunset-peach-510-cartridge,770.0-850.0mg/g,0.0-2.0mg/g
532,1033299,INDICA 30 PRE-ROLL,$17.99,['3 x 0.5 g'],https://www.bccannabisstores.com/products/indica-30-pre-roll,280.0-350.0mg/g,0.0-10.0mg/g
533,1026327,INDICA HONEY OIL CARTRIDGE,$26.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/indica-honey-oil-cartridge,650.0-800.0mg/g,0.0-100.0mg/g
534,1035500,MANGO HAZE PRE-ROLLS,$17.99,['10 x 0.35 g'],https://www.bccannabisstores.com/products/mango-haze-pre-rolls,40.0-80.0mg/g,70.0-120.0mg/g
535,1034305,HIGH THC CAPSULE 30 COUNT,$29.99,['30 capsules'],https://www.bccannabisstores.com/products/high-thc-capsule-30-count,7.5-11.0mg,0.0-2.0mg
536,1031178,STRAWBERRY DIESEL JELLY BOMB 10MG,$3.99,['1 x 5 g Strawberry Diesel'],https://www.bccannabisstores.com/products/strawberry-diesel-jelly-bomb-10mg,8.5-10.0mg,0.0mg
537,1022318,BLUE DREAM PRE-ROLL,$12.99,['3 x 0.5 g'],https://www.bccannabisstores.com/products/blue-dream-pre-roll,160.0-240.0mg/g,0.0-10.0mg/g
538,1026012,TRAIL MIX MOONLIGHT SHADOWS PAX POD,$34.99,['1 x 0.5 g Grape Earthy'],https://www.bccannabisstores.com/products/trail-mix-moonlight-shadows-pax-pod,700.0-800.0mg/g,0.0-3.25mg/g
539,1028919,KUSH MINT HYBRID CARTRIDGE,$39.99,['1 x 1 g mint'],https://www.bccannabisstores.com/products/kush-mint-hybrid-cartridge,680.0-920.0mg/g,0.0mg/g
540,1036094,PLATINUM GSC PRE-ROLL,$14.99,['3 x 0.5 g'],https://www.bccannabisstores.com/products/platinum-gsc-pre-roll,220.0-280.0mg/g,0.0-20.0mg/g
541,1036409,PINEAPPLE EXPRESS,$114.99,['28 g'],https://www.bccannabisstores.com/products/pineapple-express-1,180.0-240.0mg/g,0.0-20.0mg/g
542,1028943,SOUR OG PRE-ROLL,$6.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/ruxton-pre-roll,200.0-260.0mg/g,0.0-19.9mg/g
543,1034180,BLUE NOVA PRE-ROLLS,$12.99,['3 x 0.5 g'],https://www.bccannabisstores.com/products/blue-nova-pre-rolls,200.0-260.0mg/g,0.0-10.0mg/g
544,1035963,DISTILLED CBD 50 OIL,$29.99,['28.5 g'],https://www.bccannabisstores.com/products/distilled-cbd-50-oil,0.0-3.0mg/g,45.0-55.0mg/g
545,1028885,HEADSTASH PRE-ROLL,$6.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/quadra-pre-roll,180.0-240.0mg/g,0.0-19.9mg/g
546,1029776,RAD INDICA SHATTER,$36.99,['1 x 1 g'],https://www.bccannabisstores.com/products/rad-indica-shatter-1g,700.0-850.0mg/g,0.0-10.0mg/g
547,1030550,SLK LIVE RESIN VAPE CARTRIDGE,$36.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/slk-live-resin-vape-cartridge,840.0-940.0mg/g,0.0-2.0mg/g
548,1030964,BANANA PUNCH LIVE RESIN VAPE CARTRIDGE,$32.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/banana-punch-live-resin-vape-cartridge,680.0-920.0mg/g,0.0-3.75mg/g
549,1035815,ANYTIME 1:1 VAPE - BERRY LEMONADE,$29.99,['1 x 1 g Berry Lemonade'],https://www.bccannabisstores.com/products/anytime-1-1-vape-berry-lemonade,400.0-420.0mg/g,400.0-420.0mg/g
550,1035054,LEMON ICED TEA,$5.99,['1 x 355 ml Lemon'],https://www.bccannabisstores.com/products/lemon-iced-tea,5.0mg,0.0-1.0mg
551,1036102,BAKERS DOZEN PRE-ROLL,$4.99,"['1 x 0.5 g', '3 x 0.5 g']",https://www.bccannabisstores.com/products/bakers-dozen-pre-roll,200.0-260.0mg/g,0.0-2.0mg/g
552,1036649,CHEDDAR BOB,$34.99,['3.5 g'],https://www.bccannabisstores.com/products/cheddar-bob,220.0-290.0mg/g,0.0-5.0mg/g
553,1033711,GMO COOKIEZ,$34.99,['3.5 g'],https://www.bccannabisstores.com/products/gmo-cookiez,240.0-290.0mg/g,0.0-2.0mg/g
554,1034214,MAC-1,$29.99,['3.5 g'],https://www.bccannabisstores.com/products/mac-3,200.0-260.0mg/g,0.0-0.15mg/g
555,1036938,PAX SUPER LEMON HAZE CARTRIDGE,$29.99,"['1 x 0.5 g Citrus, herbal, pine']",https://www.bccannabisstores.com/products/pax-super-lemon-haze-cartridge,780.0-830.0mg/g,0.0-30.0mg/g
556,1037381,CBD 100 OIL,$59.99,['28.5 g'],https://www.bccannabisstores.com/products/cbd-100-oil,0.0mg/g,88.0-108.0mg/g
557,1022169,"BC KUSH
(BC KUSH
)",$23.99,['3.5 g'],https://www.bccannabisstores.com/products/bc-kush,160.0-210.0mg/g,0.0-50.0mg/g
558,1035211,VANILLA BERRY PIE,$39.99,['3.5 g'],https://www.bccannabisstores.com/products/vanilla-berry-pie,230.0-270.0mg/g,0.0-10.0mg/g
559,1029107,UP IN THE SKY PRE-ROLL,$6.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/denman-pre-roll,180.0-240.0mg/g,0.0-19.9mg/g
560,1037019,COCOA BISCUIT,$2.99,['1 x 13.5 g Cocoa'],https://www.bccannabisstores.com/products/cocoa-biscuit,9.0-10.0mg,0.0-1.0mg
561,1033240,ROMULAN,$21.99,['3.5 g'],https://www.bccannabisstores.com/products/romulan,180.0-240.0mg/g,0.0-10.0mg/g
562,1035062,RASPBERRY ICED TEA,$5.99,['1 x 355 ml Raspberry'],https://www.bccannabisstores.com/products/raspberry-iced-tea,5.0mg,0.0-1.0mg
563,1036615,"WRECK & LEISURE
(POWDERED DONUTS
)",$24.99,['3.5 g'],https://www.bccannabisstores.com/products/wreck-leisure,250.0-300.0mg/g,0.0-10.0mg/g
564,1036888,PEPPERMINT CBD 1:1 CARTRDG,$19.99,['1 x 0.5 g Peppermint'],https://www.bccannabisstores.com/products/peppermint-cbd-1-1-cartrdg,370.0-430.0mg/g,370.0-430.0mg/g
565,1036391,JET FUEL GELATO,$21.99,['3.5 g'],https://www.bccannabisstores.com/products/jet-fuel-gelato,200.0-260.0mg/g,0.0-10.0mg/g
566,1036219,STUFFED FRENCH TOAST,$42.99,['3.5 g'],https://www.bccannabisstores.com/products/stuffed-french-toast,230.0-290.0mg/g,0.0-100.0mg/g
567,1031046,SATIVA SHATTER,$24.99,"['1 x 0.5 g', '1 x 1 g']",https://www.bccannabisstores.com/products/sativa-shatter,680.0-920.0mg/g,0.0-3.75mg/g
568,1036276,BANANA DAZE CARTRIDGE,$36.99,['1 x 1 g'],https://www.bccannabisstores.com/products/banana-daze-cartridge,820.0-860.0mg/g,0.0-10.0mg/g
569,1033000,LEMON Z,$31.99,['3.5 g'],https://www.bccannabisstores.com/products/lemon-z-1,200.0-260.0mg/g,0.0-10.0mg/g
570,1035898,FLORIDA CITRUS KUSH,$39.99,['3.5 g'],https://www.bccannabisstores.com/products/florida-citrus-kush,230.0-290.0mg/g,0.0-20.0mg/g
571,1037035,SHORTBREAD BISCUIT,$2.99,['1 x 13.5 g Shortbread'],https://www.bccannabisstores.com/products/shortbread-biscuit,9.0-10.0mg,0.0-1.0mg
572,1035773,LITTLE VICTORY SPARKLING LEMONADE CAN,$5.99,['1 x 355 ml Lemonade'],https://www.bccannabisstores.com/products/little-victory-sparkling-lemonade-can,2.5mg,2.5mg
573,1004845,TANGERINE DREAM,$51.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/tangerine-dream-medreleaf,110.0-160.0mg/g,0.0-1.0mg/g
574,1030626,LA KUSH CAKE,$31.99,['3.5 g'],https://www.bccannabisstores.com/products/la-kush-cake,230.0-280.0mg/g,0.0-30.0mg/g
575,1031004,INDICA SHATTER,$24.99,"['1 x 0.5 g', '1 x 1 g']",https://www.bccannabisstores.com/products/indica-shatter,680.0-920.0mg/g,0.0-3.75mg/g
576,1033398,PEDRO'S SWEET SATIVA PRE-ROLLS,$17.99,"['10 x 0.35 g', '2 x 0.35 g']",https://www.bccannabisstores.com/products/pedros-sweet-sativa-pre-rolls,160.0-200.0mg/g,0.0-10.0mg/g
577,1036284,MAGIC MELON CARTRIDGE,$36.99,['1 x 1 g'],https://www.bccannabisstores.com/products/magic-melon-cartridge,820.0-860.0mg/g,0.0-10.0mg/g
578,1035096,CLEAR CBD 100 OIL,$44.99,['19 g'],https://www.bccannabisstores.com/products/clear-cbd-100-oil,2.0-8.0mg/g,95.0-106.0mg/g
579,1033323,XMG WATERMELON,$6.99,['1 x 236 ml'],https://www.bccannabisstores.com/products/xmg-watermelon,10.0mg,0.0-0.9mg/g
580,1026202,CRAFT COLLECTIVE ICE CREAM CAKE,$36.99,['3.5 g'],https://www.bccannabisstores.com/products/craft-collective-ice-cream-cake,190.0-260.0mg/g,0.0-10.0mg/g
581,1034347,CBD100 ULTRA FORMULA,$71.99,['28.5 g'],https://www.bccannabisstores.com/products/cbd100-ultra-formula,0.0-0.14mg/g,85.0-115.0mg/g
582,1034982,ALIEN COOKIES,$44.99,['3.5 g'],https://www.bccannabisstores.com/products/alien-cookies,200.0-260.0mg/g,0.0-10.0mg/g
583,1029933,THC DISTILLATE VAPE CARTRIDGE,$27.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/thc-distillate-vape-catridge,890.0-952.0mg/g,0.0-10.0mg/g
584,1030196,GORILLA BERRY WHOLE FLOWER,$29.99,['3.5 g'],https://www.bccannabisstores.com/products/gorilla-berry-whole-flower,220.0-280.0mg/g,0.0-10.0mg/g
585,1027861,EVERE5T SEEDS,$39.99,['4 seeds'],https://www.bccannabisstores.com/products/evere5t-seeds,150.0-250.0mg/g,0.0-10.0mg/g
586,1019462,THC SOUR CHERRY GUMMIES,$4.99,['4 x 2.5 g Sour cherry'],https://www.bccannabisstores.com/products/cherry-gummies,2.5mg,0.0-0.06mg
587,1034941,PURPLE PUNCH,$24.99,"['3.5 g', '7 g']",https://www.bccannabisstores.com/products/purple-punch-1,200.0-230.0mg/g,0.0-10.0mg/g
588,1031699,SOUR KUSH CARTRIDGE,$24.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/sour-kush-cartridge,800.0-840.0mg/g,0.0-10.0mg/g
589,1035260,BLUE DREAM,$21.99,['3.5 g'],https://www.bccannabisstores.com/products/blue-dream-3,150.0-190.0mg/g,0.0-10.0mg/g
590,1034495,MACFLURRY,$44.99,['3.5 g'],https://www.bccannabisstores.com/products/macflurry,200.0-260.0mg/g,0.0-10.0mg/g
591,1032523,PURPLE MONKEY PAX-ERA POD,$34.99,"['1 x 0.4 g Grape, Citrus, Fruity']",https://www.bccannabisstores.com/products/purple-monkey-pax-era-pod,760.0-900.0mg/g,0.0-10.0mg/g
592,1036847,SOUR CHERRY PUNCH GUMMIES,$3.99,"['2 x 4.5 g Cherry, fruity, sour']",https://www.bccannabisstores.com/products/sour-cherry-punch-gummies,5.0mg,0.0mg
593,1036839,THC KISS ORANGE GUMMIES,$3.99,['4 x 3.5 g Orange'],https://www.bccannabisstores.com/products/thc-kiss-orange-gummies,2.25-2.5mg,0.0-1.0mg
594,1030675,BLUEBERRY VAPE CARTRIDGE,$41.99,['1 x 1 g Blueberry'],https://www.bccannabisstores.com/products/blueberry-vape-cartridge,800.0-900.0mg/g,0.0-0.5mg/g
595,1035237,MAUI WOWIE SATIVA CARTRIDGE,$44.99,"['1 x 1 g', '1 x 0.5 g']",https://www.bccannabisstores.com/products/maui-wowie-sativa-cartridge-1,800.0mg/g,0.0mg/g
596,1030717,DIMENSION CBD SOFTGELS,$52.99,['30 capsules'],https://www.bccannabisstores.com/products/dimension-cbd-softgels-1,0.0-3.0mg,45.0-55.0mg
597,1024702,"DEALER'S PICK INDICA PRE-ROLL
(ROTATING STRAIN)",$7.99,['1 x 1 g'],https://www.bccannabisstores.com/products/dealers-pick-indica-pre-roll,170.0-230.0mg/g,0.0-9.9mg/g
598,1028950,PENNYWISE 1:1 FULL SPECTRUM CARTRIDGE,$27.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/pennywise-1-1-full-spectrum-cartridge,260.0-325.0mg/g,390.0-450.0mg/g
599,1031780,FREE PLUS 1:30 OIL,$31.99,['30 ml'],https://www.bccannabisstores.com/products/free-plus-1-30-oil,0.0-2.49mg/g,25.5-34.5mg/g
600,1015833,CREAMSICLE,$31.97,"['1 g', '3.5 g']",https://www.bccannabisstores.com/products/creamsicle,180.0-250.0mg/g,0.0-10.0mg/g
601,1035823,"PEACH ORANGE 1:1 SOURZ
(BLEND)",$5.99,['5 x 5 g Peach Orange 1:1'],https://www.bccannabisstores.com/products/peach-orange-1-1-sourz,2.0mg,2.0mg
602,1026798,OS. INDICA,$99.99,['28 g'],https://www.bccannabisstores.com/products/os-indica,140.0-199.0mg/g,0.0-10.0mg/g
603,1031681,90S OG KUSH CARTRIDGE,$24.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/90s-og-kush-cartridge,800.0-840.0mg/g,0.0-10.0mg/g
604,1032721,HYCYCLE INDICA,$36.99,['1 x 1 g'],https://www.bccannabisstores.com/products/hycycle-indica,810.0-890.0mg/g,0.0-25.0mg/g
605,1033414,ULTRA SOUR,$124.99,['28 g'],https://www.bccannabisstores.com/products/ultra-sour-2,180.0-250.0mg/g,0.0-10.0mg/g
606,1017318,INDICA-510 THREAD CARTRIDGE,$26.97,['1 x 0.42 g'],https://www.bccannabisstores.com/products/indica-510-thread-cartridge,830.0mg/g,0.0-30.0mg/g
607,1021641,"FLICKER
(INDICA BLEND)",$17.99,['3.5 g'],https://www.bccannabisstores.com/products/flicker,150.0-181.0mg/g,0.0-2.5mg/g
608,1029610,NORTHERN BERRY UP20,$21.99,['3.5 g'],https://www.bccannabisstores.com/products/northern-berry-up20,200.0-270.0mg/g,0.0-10.0mg/g
609,1035567,SUNSET SHERBET,$36.99,['3.5 g'],https://www.bccannabisstores.com/products/sunset-sherbet-1,200.0-260.0mg/g,0.0-20.0mg/g
610,1021815,FIRE OG - VAPE CARTRIDGE,$19.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/fire-og-vape-cartridge,750.0-850.0mg/g,0.0-1.0mg/g
611,1034685,WEDDING CAKE,$24.99,['3.5 g'],https://www.bccannabisstores.com/products/wedding-cake-3,200.0-270.0mg/g,0.0-10.0mg/g
612,1035781,"BLUE RASPBERRY WATERMELON INDICA SOURZ
(BLEND)",$5.99,['5 x 5 g  Blue Raspberry Watermelon'],https://www.bccannabisstores.com/products/blue-raspberry-watermelon-indica-sourz,2.0mg,0.0mg
613,1032804,HYCYCLE SATIVA,$36.99,['1 x 1 g'],https://www.bccannabisstores.com/products/hycycle-sativa,810.0-890.0mg/g,0.0-25.0mg/g
614,1035740,BALANCED ORANGE MILK CHOCOLATE 1:1,$3.99,['1 x 10 g orange chocolate'],https://www.bccannabisstores.com/products/balanced-orange-milk-chocolate-1-1,10.0mg,10.0mg
615,1025444,MONKEY GLUE PRE-ROLLS,$7.99,['3 x 0.33 g'],https://www.bccannabisstores.com/products/monkey-glue-pre-rolls,160.0-240.0mg/g,0.0-9.9mg/g
616,1032051,OS. HASH INDICA,$29.99,['1 x 2 g Fruity'],https://www.bccannabisstores.com/products/os-hash-indica,300.0-390.0mg/g,0.0-10.0mg/g
617,1034776,"BALANCE PRE-ROLLS
(NORDLE
)",$7.99,['3 x 0.33 g'],https://www.bccannabisstores.com/products/balance-pre-rolls,40.0-100.0mg/g,80.0-140.0mg/g
618,1031608,CRAFT COLLECTIVE ICE CREAM CAKE PRE-ROLL,$13.99,['3 x 0.5 g'],https://www.bccannabisstores.com/products/craft-collective-ice-cream-cake-pre-roll,190.0-260.0mg/g,0.0-20.0mg/g
619,1024439,GAELIC FIRE,$39.99,['3.5 g'],https://www.bccannabisstores.com/products/gaelic-fire,230.0-270.0mg/g,0.0-1.0mg/g
620,1036490,CBD OIL 30,$34.99,['30 ml'],https://www.bccannabisstores.com/products/cbd-oil-30,0.9-1.5mg/g,27.0-33.0mg/g
621,1034586,CBD CREAM,$36.99,['1 x 60 ml'],https://www.bccannabisstores.com/products/cbd-cream,40.0mg,1200.0mg
622,1030022,"232 SERIES INDICA ICC LIVE TERPENE CARTG
(ICE CREAM CAKE
)",$39.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/232-series-indica-icc-live-terpene-cartg,820.0-900.0mg/g,0.0-1.0mg/g
623,1030568,AFGHANI DRIFTER,$67.99,"['7 g', '3.5 g']",https://www.bccannabisstores.com/products/afghani-drifter,220.0-280.0mg/g,0.0-10.0mg/g
624,1030899,BALANCE OIL 15,$34.99,['30 ml'],https://www.bccannabisstores.com/products/balanced-oil-15-15,13.0-17.0mg/g,13.0-17.0mg/g
